Export commodity(Tons),commodity_name,Billionaires per Million people,Billionaire_Name,RichestNetworld(Bn),CrimeIndex,SafetyIndex,Spend on Education %,education.spend per student,Gini coefficient(World_bank)%,Gini coefficient(CIA)%,Area(km),Density,Population_Change%,Global_pop%,Population.Rank,GlobalPeaceIndex(GPI)2024(1-5),Safety_index,GDP.Rank,GDP(IMF'24),GDP(UN'22),GDP PER CAPITAL,Population,Country,Year
20.7K,Palm oil,,,,,,0.068,,35.70%,35.70%,71.7K,122,0.0206,0.11%,102,1.993,50,155,$4.56 Bn,$3.48 Bn,$517,8819790,Sierra Leone,2018
20.7K,Palm oil,,,,,,0.068,,35.70%,35.70%,71.7K,122,0.0206,0.11%,102,1.993,50,155,$4.56 Bn,$3.48 Bn,$517,8819790,Sierra Leone,2018
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2023
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2023
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2023
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2023
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2023
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2023
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2023
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2023
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
94.6K,"Rice, paddy (rice milled equivalent)",,,,26.8,73.2,0.049,,43.70%,43.70%,26.3K,591,0.0219,0.18%,77,2.12,37,139,$13.70 Bn,$13.31 Bn,$940,14569300,Rwanda,2016
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2023
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2023
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2023
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2023
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2023
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2023
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2023
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
1,Areca nuts,,,,55,45,0.052,,29.30%,29.30%,300,1766,0.0036,0.01%,173,,46,149,$7.20 Bn,$6.17 Bn,"$13,591",529676,Maldives,2019
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2023
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2022
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2021
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2023
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2022
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2021
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2023
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2022
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2021
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2023
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2022
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2021
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2023
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2022
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2021
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2023
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2022
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2021
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2023
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2022
59.1K,Potatoes,,,,54,46,0.068,,26.40%,28.80%,200K,38,0.0152,0.09%,107,2.053,,140,$13.60 Bn,$10.93 Bn,"$1,864",7295030,Kyrgyzstan,2021
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2023
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2023
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2023
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2023
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2023
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2023
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2023
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
81K,"Cotton lint, ginned",,,,,,0.058,,34%,34%,143.1K,78,0.0185,0.13%,89,2.035,38,141,$12.95 Bn,$10.49 Bn,"$1,201",10786700,Tajikistan,2015
4.9K,Lemons and limes,,,,65.2,34.8,,,,36.80%,637.7K,31,0.034,0.25%,67,3.091,16,142,$12.80 Bn,$10.42 Bn,$651,19654700,Somalia,2017
4.9K,Lemons and limes,,,,65.2,34.8,,,,36.80%,637.7K,31,0.034,0.25%,67,3.091,16,142,$12.80 Bn,$10.42 Bn,$651,19654700,Somalia,2017
4.9K,Lemons and limes,,,,65.2,34.8,,,,36.80%,637.7K,31,0.034,0.25%,67,3.091,16,142,$12.80 Bn,$10.42 Bn,$651,19654700,Somalia,2017
4.9K,Lemons and limes,,,,65.2,34.8,,,,36.80%,637.7K,31,0.034,0.25%,67,3.091,16,142,$12.80 Bn,$10.42 Bn,$651,19654700,Somalia,2017
4.9K,Lemons and limes,,,,65.2,34.8,,,,36.80%,637.7K,31,0.034,0.25%,67,3.091,16,142,$12.80 Bn,$10.42 Bn,$651,19654700,Somalia,2017
4.9K,Lemons and limes,,,,65.2,34.8,,,,36.80%,637.7K,31,0.034,0.25%,67,3.091,16,142,$12.80 Bn,$10.42 Bn,$651,19654700,Somalia,2017
4.9K,Lemons and limes,,,,65.2,34.8,,,,36.80%,637.7K,31,0.034,0.25%,67,3.091,16,142,$12.80 Bn,$10.42 Bn,$651,19654700,Somalia,2017
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2023
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2023
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2023
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2023
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2023
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2023
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2023
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
9.3K,"Cotton lint, ginned",,,,,,0.026,,32%,32%,1M,5,0.0282,0.07%,124,2.136,35,146,$10.63 Bn,$11.00 Bn,"$2,000",5315060,Mauritania,2019
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
69.1K,Lucerne (alfalfa) meal and pellets,,,,,,0.016,,44.10%,44.10%,619.7K,19,0.0205,0.15%,81,3.324,10,151,$6.52 Bn,$4.62 Bn,$535,12188800,South Sudan,2016
129.8K,Soya beans,,,,,,0.038,,37.90%,37.90%,56.8K,179,0.0217,0.12%,96,2.381,69,147,$9.83 Bn,$8.09 Bn,"$1,011",9721610,Togo,2022
